Date,Opening,High,Closing,Low,Volume
2013-12-19,6.020,6.020,5.900,5.870,4746
2013-12-20,5.890,6.000,5.850,5.840,4054
2013-12-23,5.840,5.860,5.760,5.710,4792
2013-12-24,5.790,5.840,5.830,5.730,3763
2013-12-25,5.830,5.860,5.860,5.770,3750
2013-12-26,5.870,5.880,5.780,5.770,2944
2013-12-27,5.800,5.880,5.880,5.780,3176
2013-12-30,5.870,5.870,5.730,5.700,9028
2013-12-31,5.660,5.850,5.810,5.640,7860
2014-01-02,5.750,5.810,5.790,5.710,4152
2014-01-03,5.770,5.800,5.710,5.670,5858
2014-01-06,5.650,5.740,5.590,5.530,6527
2014-01-07,5.500,5.630,5.560,5.500,3867
2014-01-08,5.540,5.600,5.380,5.370,8686
2014-01-09,5.350,5.370,5.130,5.120,12166
2014-01-10,5.080,5.250,5.090,4.950,9397
2014-01-13,5.080,5.100,5.050,5.020,2263
2014-01-14,5.020,5.130,5.120,5.020,2131
2014-01-15,5.120,5.130,5.130,5.070,1864
2014-01-16,5.130,5.170,5.160,5.100,2629
2014-01-17,5.130,5.160,5.060,5.000,5605
2014-01-20,5.030,5.090,5.020,5.000,3249
2014-01-21,5.000,5.130,5.130,5.000,2411
2014-01-22,5.090,5.260,5.220,5.090,4272
2014-01-23,5.230,5.350,5.320,5.230,4429
2014-01-24,5.340,5.390,5.350,5.320,3337
2014-01-27,5.350,5.350,5.330,5.310,2558
2014-01-28,5.340,5.350,5.290,5.290,3072
2014-01-29,5.270,5.310,5.310,5.250,4014
2014-01-30,5.280,5.320,5.320,5.250,3790
2014-02-07,5.330,5.440,5.340,5.300,9305
2014-02-10,5.310,5.460,5.400,5.310,13874
2014-02-11,5.400,5.420,5.370,5.320,16720
2014-02-12,5.360,5.370,5.330,5.290,18671
2014-02-13,5.330,5.350,5.300,5.290,12784
2014-02-14,5.290,5.380,5.370,5.290,7669
2014-02-17,5.370,5.490,5.480,5.360,9359
2014-02-18,5.450,5.480,5.460,5.400,7752
2014-02-19,5.470,5.500,5.460,5.420,8464
2014-02-20,5.460,5.460,5.430,5.390,11971
2014-02-21,5.430,5.430,5.350,5.300,7096
2014-02-24,5.320,5.320,5.240,5.200,8323
2014-02-25,5.240,5.300,5.230,5.100,11311
2014-02-26,5.180,5.240,5.200,5.160,9423
2014-02-27,5.210,5.250,5.200,5.170,8571
2014-02-28,5.220,5.220,5.150,5.110,10416
2014-03-03,5.160,5.220,5.210,5.130,4664
2014-03-04,5.190,5.270,5.260,5.160,5368
2014-03-05,5.250,5.270,5.250,5.200,5109
2014-03-06,5.250,5.250,5.230,5.170,4745
