Date,Opening,High,Closing,Low,Volume
2014-09-29,2.600,3.120,3.120,2.600,3974
2014-09-30,3.430,3.430,3.430,3.430,1822
2014-10-08,3.770,3.770,3.770,3.770,1422
2014-10-09,4.150,4.150,4.150,4.150,2031
2014-10-10,4.570,4.570,4.570,4.570,6223
2014-10-13,5.030,5.030,5.030,5.030,10689
2014-10-14,5.530,5.530,5.530,5.530,12914
2014-10-15,6.080,6.080,6.080,6.080,12230
2014-10-16,6.690,6.690,6.690,6.690,19044
2014-10-17,7.360,7.360,7.360,7.360,60720
2014-10-20,7.950,8.100,8.100,7.600,944850
2014-10-21,8.070,8.880,8.710,7.820,1184740
2014-10-22,8.320,8.790,8.520,8.290,668947
2014-10-23,8.410,9.270,8.820,8.370,744656
2014-10-24,8.650,8.870,8.570,8.420,453455
2014-10-27,8.560,8.560,8.010,7.830,344022
2014-10-28,8.020,8.360,8.190,8.020,311778
2014-10-29,8.290,9.010,9.010,8.200,511973
2014-10-30,9.010,9.350,8.900,8.800,702305
2014-10-31,8.660,9.140,8.930,8.600,406774
2014-11-03,8.890,9.180,8.980,8.710,369537
2014-11-04,8.980,8.980,8.730,8.680,323495
2014-11-05,8.770,9.590,9.090,8.510,574656
2014-11-06,8.900,10.000,10.000,8.870,674598
2014-11-07,10.590,11.000,11.000,10.590,261688
2014-11-10,12.100,12.100,12.100,11.510,789241
2014-11-11,12.700,13.310,13.310,12.550,569889
2014-11-12,13.750,14.560,13.750,11.980,1017417
2014-11-13,12.850,14.100,12.820,12.500,645434
2014-11-14,12.290,12.520,11.560,11.540,487504
2014-11-17,11.390,12.300,11.990,10.890,388350
2014-11-18,11.900,11.900,11.770,11.410,235636
2014-11-19,11.630,11.880,11.620,11.390,212463
2014-11-20,11.380,12.670,12.430,11.380,427718
2014-11-21,12.200,13.600,13.140,12.090,525390
2014-11-24,13.130,13.750,13.250,12.990,475667
2014-11-25,12.870,13.180,12.950,12.650,324040
2014-11-26,12.880,13.600,13.310,12.720,375462
2014-11-27,13.270,13.420,13.060,12.870,266152
2014-11-28,13.060,13.140,12.980,12.700,227322
2014-12-01,12.810,13.100,12.850,12.670,174882
2014-12-02,12.700,13.850,13.440,12.610,493951
2014-12-03,13.350,13.550,13.170,12.900,308916
2014-12-04,13.000,13.100,13.030,12.910,221785
2014-12-05,12.920,12.990,12.400,12.130,243231
2014-12-08,12.320,12.640,12.320,11.680,247378
2014-12-09,12.200,12.200,11.480,11.470,213671
2014-12-10,11.220,11.830,11.720,11.130,109423
2014-12-11,11.900,12.470,12.370,11.720,200114
2014-12-12,12.210,12.350,12.140,12.010,111959
2014-12-15,12.110,12.110,11.990,11.810,98266
2014-12-16,11.890,12.110,12.000,11.860,86869
2014-12-17,11.990,11.990,11.690,11.580,110848
2014-12-18,11.600,11.910,11.570,11.460,77988
2014-12-19,11.540,11.540,11.110,11.010,119648
