Date,Opening,High,Closing,Low,Volume
2013-12-19,5.000,5.050,4.860,4.860,23266
2013-12-20,4.840,4.930,4.870,4.840,29467
2013-12-23,4.880,4.930,4.740,4.670,29137
2013-12-24,4.740,4.850,4.770,4.690,15646
2013-12-25,4.770,4.830,4.820,4.750,14734
2013-12-26,4.830,4.830,4.660,4.650,19833
2013-12-27,4.660,4.780,4.700,4.630,19716
2013-12-30,4.740,4.740,4.680,4.660,12887
2013-12-31,4.670,4.780,4.730,4.650,20868
2014-01-02,4.720,4.900,4.880,4.690,21819
2014-01-03,4.850,4.880,4.850,4.760,20023
2014-01-06,4.850,4.850,4.660,4.630,18552
2014-01-07,4.590,4.980,4.960,4.520,48029
2014-01-08,4.870,4.950,4.850,4.800,38180
2014-01-09,4.840,4.880,4.690,4.660,27619
2014-01-10,4.640,4.750,4.620,4.610,14100
2014-01-13,4.520,4.660,4.600,4.520,14345
2014-01-14,4.620,4.630,4.610,4.540,21095
2014-01-15,4.610,4.650,4.570,4.540,11629
2014-01-16,4.570,4.570,4.520,4.470,33885
2014-01-17,4.510,4.520,4.350,4.310,38033
2014-01-20,4.350,4.390,4.240,4.180,31281
2014-01-21,4.210,4.310,4.260,4.210,16287
2014-01-22,4.290,4.390,4.380,4.260,17533
2014-01-23,4.380,4.410,4.370,4.320,16560
2014-01-24,4.350,4.450,4.420,4.340,19212
2014-01-27,4.350,4.350,4.240,4.190,50833
2014-01-28,4.220,4.260,4.220,4.180,20789
2014-01-29,4.230,4.250,4.230,4.180,25993
2014-01-30,4.230,4.290,4.240,4.190,18289
2014-02-07,4.200,4.250,4.210,4.100,21957
2014-02-10,4.230,4.370,4.350,4.220,42850
2014-02-11,4.340,4.410,4.370,4.320,30296
2014-02-12,4.370,4.500,4.490,4.360,33494
2014-02-13,4.470,4.540,4.430,4.400,39318
2014-02-14,4.430,4.490,4.470,4.380,27399
2014-02-17,4.450,4.550,4.520,4.450,23385
2014-02-18,4.520,4.520,4.430,4.400,31520
2014-02-19,4.430,4.530,4.490,4.410,34804
2014-02-20,4.500,4.540,4.470,4.430,30835
2014-02-21,4.450,4.520,4.470,4.410,27307
2014-02-24,4.470,4.470,4.310,4.270,29540
2014-02-25,4.260,4.340,4.150,4.140,31468
2014-02-26,4.150,4.220,4.220,4.100,16124
2014-02-27,4.200,4.270,4.160,4.150,13702
2014-02-28,4.150,4.580,4.580,4.150,99550
2014-03-03,4.710,4.960,4.770,4.620,172245
2014-03-04,4.720,4.730,4.670,4.590,72254
2014-03-05,4.640,4.880,4.610,4.610,62006
2014-03-06,4.610,4.610,4.560,4.460,51542
2014-03-07,4.530,4.620,4.600,4.500,36944
2014-03-10,4.580,4.580,4.400,4.340,34626
2014-03-11,4.310,4.420,4.380,4.310,25024
2014-03-12,4.380,4.410,4.290,4.210,38089
2014-03-13,4.290,4.330,4.290,4.240,30215
2014-03-14,4.290,4.410,4.340,4.280,26570
2014-03-17,4.320,4.520,4.420,4.310,34005
