Date,Opening,High,Closing,Low,Volume
2013-12-19,4.340,4.400,4.290,4.270,19024
2013-12-20,4.330,4.360,4.330,4.260,14730
2013-12-23,4.320,4.320,4.120,4.110,30138
2013-12-24,4.070,4.220,4.180,4.070,15549
2013-12-25,4.220,4.220,4.170,4.130,9528
2013-12-26,4.150,4.220,4.100,4.070,19035
2013-12-27,4.080,4.150,4.130,4.080,16892
2013-12-30,4.130,4.180,4.110,4.070,24725
2013-12-31,4.110,4.140,4.130,4.000,30429
2014-01-02,4.100,4.340,4.260,4.100,39094
2014-01-03,4.260,4.340,4.260,4.240,28236
2014-01-06,4.220,4.260,4.190,4.120,19690
2014-01-07,4.200,4.390,4.300,4.150,33967
2014-01-08,4.260,4.420,4.360,4.260,34651
2014-01-09,4.310,4.440,4.380,4.310,30796
2014-01-10,4.380,4.420,4.240,4.160,26805
2014-01-13,4.280,4.450,4.450,4.280,45445
2014-01-14,4.550,4.550,4.260,4.230,83578
2014-01-15,4.210,4.220,4.110,4.050,40276
2014-01-16,4.120,4.200,4.180,4.000,27531
2014-01-17,4.100,4.170,4.110,4.080,10849
2014-01-20,4.110,4.170,4.060,4.000,21612
2014-01-21,4.060,4.100,4.090,4.060,10232
2014-01-22,4.090,4.130,4.120,4.040,19664
2014-01-23,4.130,4.220,4.160,4.130,23086
2014-01-24,4.140,4.160,4.110,4.100,24822
2014-01-27,4.180,4.250,4.170,4.140,22015
2014-01-28,4.170,4.180,4.150,4.120,8193
2014-01-29,4.110,4.180,4.110,4.100,18510
2014-01-30,4.150,4.160,4.110,4.100,10586
2014-02-07,4.110,4.110,4.100,4.010,16704
2014-02-10,4.110,4.130,4.120,4.030,73913
2014-02-11,4.080,4.120,4.060,4.050,62045
2014-02-12,4.060,4.090,4.060,4.000,55786
2014-02-13,4.040,4.050,3.990,3.980,40352
2014-02-14,3.990,4.070,4.070,3.990,28949
2014-02-17,4.070,4.140,4.130,4.060,46028
2014-02-18,4.130,4.160,4.110,4.070,46515
2014-02-19,4.110,4.140,4.130,4.080,38496
2014-02-20,4.130,4.160,4.070,4.050,32796
2014-02-21,4.060,4.110,4.070,4.000,31904
2014-02-24,4.060,4.080,4.070,4.030,28394
2014-02-25,4.100,4.210,4.070,4.050,73848
2014-02-26,4.030,4.140,4.120,4.010,41634
2014-02-27,4.110,4.210,4.150,4.100,43109
2014-02-28,4.120,4.170,4.160,4.080,24027
2014-03-03,4.130,4.250,4.210,4.130,28716
2014-03-04,4.180,4.280,4.220,4.180,32209
2014-03-05,4.220,4.300,4.280,4.210,29100
2014-03-06,4.280,4.490,4.380,4.250,68371
2014-03-07,4.380,4.450,4.360,4.270,38421
2014-03-10,4.380,4.470,4.380,4.320,56648
2014-03-11,4.380,4.460,4.440,4.310,39684
2014-03-12,4.450,4.550,4.540,4.410,43022
2014-03-13,4.540,4.740,4.610,4.540,58555
2014-03-14,4.620,4.670,4.620,4.570,36810
2014-03-17,4.640,4.850,4.810,4.640,71584
2014-03-18,4.810,4.940,4.880,4.800,46064
2014-03-19,4.880,4.970,4.850,4.820,42584
2014-03-20,4.840,5.090,5.010,4.830,94547
2014-03-21,5.020,5.220,5.200,5.020,67544
2014-03-24,5.200,5.270,5.230,5.110,54675
2014-03-25,5.230,5.250,4.970,4.970,119719
2014-03-26,4.940,5.070,5.050,4.920,68773
2014-03-27,5.050,5.300,5.290,5.030,64188
2014-03-28,5.320,5.320,5.290,5.160,54830
2014-03-31,5.210,5.210,5.030,5.030,78282
2014-04-01,5.070,5.160,5.080,4.900,50752
2014-04-02,5.080,5.220,5.150,5.060,29752
2014-04-03,5.130,5.140,5.010,4.990,45060
2014-04-04,4.990,5.110,5.110,4.930,23913
2014-04-08,5.150,5.230,5.180,5.100,27022
