Date,Opening,High,Closing,Low,Volume
2014-08-25,5.320,6.380,6.380,5.320,2588
2014-08-26,7.020,7.020,7.020,7.020,994
2014-08-27,7.720,7.720,7.720,7.720,1461
2014-08-28,8.490,8.490,8.490,8.490,6124
2014-08-29,9.340,9.340,9.340,9.340,16236
2014-09-01,10.270,10.270,10.270,10.270,28195
2014-09-02,11.300,11.300,11.300,11.300,41281
2014-09-03,12.430,12.430,12.430,12.120,301129
2014-09-04,13.050,13.670,13.670,13.000,530574
2014-09-05,14.080,15.040,14.700,14.000,600883
2014-09-09,14.000,14.330,14.230,13.550,337698
2014-09-10,13.950,15.600,14.920,13.750,456642
2014-09-11,14.650,14.810,14.480,14.360,270851
2014-09-12,14.300,14.570,14.270,13.980,173332
2014-09-15,14.280,14.340,14.190,14.010,105210
2014-09-16,14.220,14.250,13.430,13.380,167793
2014-09-17,13.420,13.720,13.390,13.250,96011
2014-09-18,13.330,13.490,13.280,13.140,89485
2014-09-19,13.280,13.600,13.490,13.160,81935
2014-09-22,13.410,14.580,14.140,13.010,230272
2014-09-23,13.800,14.190,13.840,13.700,129828
2014-09-24,13.700,13.760,13.620,13.500,86497
2014-09-25,13.600,13.820,13.510,13.500,64910
2014-09-26,13.400,13.500,13.410,13.310,41838
2014-09-29,13.470,13.520,13.390,13.320,52840
2014-09-30,13.410,13.450,13.380,13.340,34269
2014-10-08,13.410,13.430,13.360,13.190,43024
2014-10-09,13.360,13.500,13.430,13.300,49247
2014-10-10,13.380,13.430,13.260,13.240,44487
2014-10-13,13.250,13.250,13.150,13.100,37988
2014-10-14,13.140,13.240,13.100,13.060,31677
2014-10-15,13.130,13.200,13.180,13.070,32326
2014-10-16,13.170,13.190,12.950,12.910,39205
2014-10-17,12.870,12.920,12.600,12.270,81837
2014-10-20,12.570,12.650,12.550,12.420,33458
2014-10-21,12.500,12.690,12.630,12.460,36846
2014-10-22,12.570,13.250,12.900,12.540,92288
2014-10-23,12.880,12.880,12.450,12.390,51834
2014-10-24,12.450,12.500,12.120,12.070,41068
2014-10-27,12.160,12.160,11.670,11.620,48805
2014-10-28,11.720,11.970,11.930,11.710,32371
2014-10-29,11.960,12.520,12.400,11.950,72803
2014-10-30,12.400,12.400,12.190,12.160,43577
2014-10-31,12.190,12.800,12.540,12.090,74516
2014-11-03,12.380,12.570,12.450,12.330,52019
2014-11-04,12.430,12.640,12.470,12.370,36802
2014-11-05,12.480,12.680,12.630,12.270,62165
2014-11-06,12.630,13.080,13.050,12.530,114242
2014-11-07,13.180,14.300,13.780,13.000,298744
2014-11-10,13.780,14.480,14.450,13.380,299930
2014-11-11,14.540,14.770,13.890,13.500,225098
2014-11-12,13.710,15.210,14.930,13.160,345510
2014-11-13,14.400,16.400,15.140,14.270,411135
2014-11-14,14.900,14.900,13.870,13.630,247768
2014-11-17,13.550,14.210,13.600,13.500,112543
2014-11-18,13.560,13.980,13.800,13.310,105484
2014-11-19,13.700,13.770,13.560,13.480,77942
2014-11-20,13.410,13.950,13.790,13.350,93314
2014-11-21,13.680,14.180,13.850,13.630,109028
2014-11-24,13.950,14.090,13.940,13.610,121937
2014-11-25,13.860,13.960,13.720,13.580,102166
2014-11-26,13.700,14.120,14.090,13.620,129898
2014-11-27,14.170,14.270,13.950,13.770,109422
2014-11-28,13.910,13.910,13.670,13.550,87764
2014-12-01,13.620,14.140,14.090,13.420,134224
2014-12-02,14.000,14.410,14.300,13.840,173607
2014-12-03,14.250,14.550,14.060,13.850,121413
2014-12-04,14.030,14.200,14.070,13.910,101815
2014-12-05,14.000,14.000,13.390,13.300,131318
2014-12-08,13.200,13.280,13.110,13.010,79860
2014-12-09,13.000,13.000,12.460,12.440,96997
2014-12-10,12.410,12.980,12.940,12.370,60317
2014-12-11,12.950,13.180,13.150,12.850,40576
2014-12-12,13.080,13.240,13.160,13.020,36377
2014-12-15,13.090,13.370,13.330,13.050,39145
2014-12-16,13.320,13.320,13.130,13.050,40473
2014-12-17,13.050,13.060,12.780,12.600,44994
2014-12-18,12.780,13.010,12.770,12.740,28925
2014-12-19,12.760,12.850,12.460,12.360,40474
