Date,Opening,High,Closing,Low,Volume
2013-12-19,16.870,17.020,16.690,16.630,20092
2013-12-20,16.680,16.900,16.700,16.510,25612
2013-12-23,16.710,17.370,17.350,16.630,66265
2013-12-24,17.200,17.290,17.130,16.920,29121
2013-12-25,17.100,17.140,17.130,16.850,23707
2013-12-26,17.100,17.320,16.760,16.710,26087
2013-12-27,16.730,17.060,16.950,16.730,19424
2013-12-30,17.050,17.170,16.920,16.890,16077
2013-12-31,16.890,17.400,17.320,16.800,39827
2014-01-02,17.280,17.490,17.390,17.180,41820
2014-01-03,17.750,17.750,16.980,16.910,39423
2014-01-06,16.810,16.900,16.240,16.200,38039
2014-01-07,16.210,16.450,16.200,16.000,34660
2014-01-08,16.250,16.440,16.280,16.050,25035
2014-01-09,16.300,16.500,15.980,15.950,28917
2014-01-10,15.890,16.040,15.650,15.600,23580
2014-01-13,15.700,15.900,15.730,15.650,12888
2014-01-14,15.730,15.950,15.940,15.580,20812
2014-01-15,15.910,15.910,15.860,15.530,38991
2014-01-16,15.840,16.050,15.700,15.650,37833
2014-01-17,15.700,15.770,15.510,15.500,19975
2014-01-20,15.480,15.620,15.390,15.300,22190
2014-01-21,15.390,15.620,15.500,15.360,18644
2014-01-22,15.500,15.930,15.900,15.500,29312
2014-01-23,15.900,15.970,15.790,15.700,32937
2014-01-24,15.790,16.090,16.010,15.690,29308
2014-01-27,15.910,16.080,16.030,15.810,20319
2014-01-28,16.010,16.100,15.930,15.710,23778
2014-01-29,15.950,16.050,16.010,15.890,16993
2014-01-30,15.960,16.080,15.880,15.870,13973
2014-02-07,15.840,16.230,16.200,15.700,20857
2014-02-10,16.240,16.550,16.510,16.190,43703
2014-02-11,16.590,16.680,16.490,16.410,33340
2014-02-12,16.540,16.640,16.640,16.260,38351
2014-02-13,16.640,16.980,16.530,16.490,46830
2014-02-14,16.500,17.120,17.060,16.400,64880
2014-02-17,17.120,17.180,17.130,16.970,55794
2014-02-18,17.120,17.150,16.960,16.880,45173
2014-02-19,17.000,17.530,17.240,16.980,73441
2014-02-20,17.340,17.500,16.890,16.870,54342
2014-02-21,16.900,17.140,16.850,16.630,31043
2014-02-24,16.800,17.130,17.120,16.480,56129
2014-02-25,17.210,18.440,17.740,17.130,205171
2014-02-26,17.650,18.030,17.970,17.330,115514
