Date,Opening,High,Closing,Low,Volume
2014-03-18,5.750,5.750,5.750,5.750,3623
2014-03-19,6.330,6.330,6.330,6.330,3872
2014-03-20,6.960,6.960,6.960,6.960,6234
2014-03-21,7.660,7.660,7.660,7.660,26218
2014-03-24,8.430,8.430,8.430,8.430,22302
2014-03-25,9.270,9.270,9.270,9.270,16394
2014-03-26,10.200,10.200,10.200,10.200,31485
2014-03-27,11.220,11.220,10.990,10.480,1254318
2014-03-28,10.500,10.580,9.890,9.890,606974
2014-03-31,9.340,9.440,8.900,8.900,552878
2014-04-01,8.810,9.160,8.990,8.810,396295
2014-04-02,9.000,9.540,9.180,8.910,512327
2014-04-03,9.000,9.000,8.740,8.390,504909
2014-04-04,8.630,8.850,8.740,8.520,303419
2014-04-08,8.770,8.930,8.790,8.660,258692
2014-04-09,8.720,8.870,8.780,8.680,236175
2014-04-10,8.830,9.260,9.040,8.740,491797
2014-04-11,8.920,8.930,8.740,8.580,268471
2014-04-14,8.730,8.920,8.840,8.560,225755
2014-04-15,8.760,9.260,9.040,8.760,362347
2014-04-16,8.970,9.190,9.130,8.910,250971
2014-04-17,9.120,9.240,9.050,8.950,184230
2014-04-18,9.000,9.070,8.780,8.730,218748
2014-04-21,8.600,8.780,8.470,8.450,183741
2014-04-22,8.480,8.790,8.720,8.380,149803
2014-04-23,8.650,8.710,8.520,8.460,96887
2014-04-24,8.500,8.680,8.480,8.420,104605
2014-04-25,8.480,8.520,7.900,7.840,213088
2014-04-28,7.740,7.920,7.810,7.690,105006
2014-04-29,7.810,7.950,7.840,7.740,91232
2014-04-30,7.860,7.930,7.880,7.750,57321
2014-05-05,7.830,7.880,7.820,7.540,93197
2014-05-06,7.760,7.950,7.930,7.730,81478
2014-05-07,7.850,7.930,7.650,7.620,76229
2014-05-08,7.600,7.810,7.630,7.580,76002
2014-05-09,7.620,7.690,7.520,7.480,71461
2014-05-12,7.550,7.770,7.740,7.550,84213
2014-05-13,7.740,7.880,7.800,7.670,63030
2014-05-14,7.910,7.960,7.720,7.690,80472
2014-05-15,7.690,7.700,7.450,7.440,80873
2014-05-16,7.450,7.580,7.530,7.420,43629
2014-05-19,7.510,7.510,7.340,7.260,62086
2014-05-20,7.410,7.450,7.270,7.240,48351
2014-05-21,7.240,7.360,7.360,7.130,48640
2014-05-22,7.350,7.470,7.300,7.290,52531
2014-05-23,7.300,7.480,7.460,7.240,73220
2014-05-26,7.500,7.890,7.820,7.420,176844
2014-05-27,7.740,7.820,7.790,7.660,97172
2014-05-28,7.740,7.850,7.830,7.700,85468
2014-05-29,7.840,7.860,7.510,7.480,91170
2014-05-30,7.540,7.560,7.470,7.310,77044
2014-06-03,7.470,7.510,7.370,7.350,49206
2014-06-04,7.370,7.390,7.260,7.230,49804
2014-06-05,7.280,7.650,7.640,7.210,92962
2014-06-06,7.560,7.580,7.440,7.380,68484
2014-06-09,7.420,7.570,7.510,7.370,62483
2014-06-10,7.480,7.530,7.510,7.370,54667
2014-06-11,7.510,7.650,7.600,7.440,84935
2014-06-12,7.600,7.870,7.780,7.470,130957
2014-06-13,7.740,7.850,7.770,7.690,101374
2014-06-16,7.850,7.970,7.780,7.700,118522
2014-06-17,7.740,7.760,7.630,7.600,69813
2014-06-18,7.580,7.700,7.470,7.460,67725
2014-06-19,7.480,7.540,7.160,7.000,74289
2014-06-20,7.160,7.280,7.210,7.160,39605
2014-06-23,7.280,7.300,7.270,7.150,46780
2014-06-24,7.330,7.420,7.390,7.250,49084
2014-06-25,7.370,7.480,7.440,7.330,39994
2014-06-26,7.450,7.620,7.600,7.410,65082
2014-06-27,8.200,8.360,8.090,7.980,735452
2014-06-30,7.750,7.980,7.970,7.670,307343
2014-07-01,8.000,8.170,7.820,7.750,251946
2014-07-02,7.700,7.780,7.760,7.610,166330
2014-07-03,7.760,7.900,7.770,7.710,157643
2014-07-04,7.780,7.870,7.830,7.720,118972
2014-07-07,7.770,7.860,7.720,7.630,142209
2014-07-08,7.740,7.760,7.630,7.520,112103
2014-07-09,7.560,7.610,7.370,7.350,126115
2014-07-10,7.350,7.460,7.440,7.320,82504
2014-07-11,7.430,7.520,7.430,7.370,70024
2014-07-14,7.400,7.530,7.530,7.380,65703
2014-07-15,7.700,8.170,7.930,7.680,297100
2014-07-16,7.920,7.920,7.730,7.690,137359
2014-07-17,7.730,7.840,7.700,7.630,92878
2014-07-18,7.640,7.790,7.690,7.610,92924
2014-07-21,7.690,7.990,7.910,7.560,198664
2014-07-22,7.800,7.900,7.830,7.770,133171
2014-07-23,7.800,7.960,7.770,7.730,133225
2014-07-24,7.780,8.170,8.000,7.780,297506
2014-07-25,8.020,8.060,8.020,7.860,170209
2014-07-28,8.020,8.290,8.150,7.960,271888
2014-07-29,8.140,8.410,8.220,8.120,250243
2014-07-30,8.160,8.210,8.070,7.950,204358
2014-07-31,7.930,8.060,8.050,7.830,150727
2014-08-01,8.020,8.090,7.930,7.900,124979
2014-08-04,7.950,8.070,8.050,7.930,111028
2014-08-05,8.180,8.260,8.120,8.070,138951
2014-08-06,8.080,8.090,8.040,7.950,98261
2014-08-07,8.040,8.140,8.030,7.980,102720
2014-08-08,8.030,8.090,8.040,7.950,75718
2014-08-11,8.030,8.420,8.400,8.000,273638
2014-08-12,8.320,8.500,8.390,8.240,249218
2014-08-13,8.330,8.630,8.610,8.320,260659
2014-08-14,8.600,8.610,8.360,8.320,157711
2014-08-15,8.360,8.440,8.350,8.310,131427
2014-08-18,8.350,8.420,8.400,8.330,104314
2014-08-19,8.380,8.560,8.360,8.330,172838
2014-08-20,8.330,8.410,8.340,8.210,127435
2014-08-21,8.520,8.580,8.380,8.310,139386
2014-08-22,8.380,8.440,8.440,8.310,112764
2014-08-25,8.440,8.630,8.470,8.430,169803
2014-08-26,8.490,8.490,8.070,8.060,163647
2014-08-27,8.050,8.130,8.000,7.940,102568
2014-08-28,8.000,8.180,8.110,7.960,108884
2014-08-29,8.010,8.150,8.140,8.000,62609
2014-09-01,8.140,8.190,8.170,8.100,69481
2014-09-02,8.180,8.330,8.310,8.150,102813
2014-09-03,8.300,8.460,8.410,8.260,140791
2014-09-04,8.420,8.560,8.500,8.350,176442
2014-09-05,8.500,8.540,8.480,8.400,113133
2014-09-09,8.500,8.510,8.390,8.350,109850
2014-09-10,8.360,8.660,8.640,8.300,226098
2014-09-11,8.590,8.860,8.760,8.560,293226
2014-09-12,8.770,8.880,8.790,8.700,142429
2014-09-15,8.840,8.840,8.800,8.650,129084
2014-09-16,8.880,9.680,9.550,8.880,760822
2014-09-17,9.350,9.800,9.710,9.050,483586
2014-09-18,9.590,9.800,9.440,9.420,215322
2014-09-19,9.460,9.580,9.310,9.160,176686
2014-09-22,9.270,9.500,9.330,9.110,141187
2014-09-23,9.300,9.440,9.360,9.280,113659
2014-09-24,9.400,9.610,9.520,9.320,150255
2014-09-25,9.590,9.590,9.260,9.250,171263
2014-09-26,9.260,9.400,9.260,9.210,85538
2014-09-29,9.290,9.410,9.250,9.220,103478
2014-09-30,9.300,9.800,9.620,9.270,249571
2014-10-08,9.770,9.960,9.740,9.680,203709
2014-10-09,9.750,9.820,9.600,9.390,180589
2014-10-10,9.570,9.890,9.780,9.400,181553
2014-10-13,9.690,9.740,9.640,9.510,102756
2014-10-14,9.610,9.750,9.530,9.490,86553
2014-10-15,9.600,9.640,9.430,9.390,77701
2014-10-16,9.450,9.510,9.190,9.180,92457
2014-10-17,9.220,9.280,8.970,8.770,121419
2014-10-20,9.030,9.090,9.060,8.950,57717
2014-10-21,9.060,9.150,8.880,8.860,77146
2014-10-22,8.860,8.960,8.780,8.740,57058
2014-10-23,8.720,8.820,8.540,8.500,74958
2014-10-24,8.550,8.700,8.670,8.530,59983
2014-10-27,8.640,8.840,8.730,8.630,48338
2014-10-28,8.750,9.030,9.020,8.750,71251
2014-10-29,8.990,9.510,9.390,8.910,191805
2014-10-30,9.390,9.410,9.130,9.090,164142
2014-10-31,9.180,9.300,9.090,9.040,104651
2014-11-03,9.100,9.230,9.220,9.050,83687
2014-11-04,9.220,9.220,9.060,9.040,72578
2014-11-05,9.040,9.150,9.080,9.010,62082
2014-11-06,9.080,9.100,9.060,8.920,55145
2014-11-07,9.050,9.130,8.930,8.890,83565
2014-11-10,8.940,9.050,9.000,8.890,50606
2014-11-11,9.090,9.140,8.760,8.610,80528
2014-11-12,8.720,9.130,9.050,8.660,92182
2014-11-13,9.070,9.130,8.940,8.930,78179
2014-11-14,8.920,9.250,9.130,8.900,122589
2014-11-17,9.070,9.140,9.010,8.890,74624
2014-11-18,9.010,9.100,9.080,9.010,48673
2014-11-19,9.100,9.350,9.330,9.000,136848
2014-11-20,9.250,9.320,9.200,9.160,71649
2014-11-21,9.210,9.330,9.210,9.150,88551
2014-11-24,9.500,9.940,9.730,9.320,394338
2014-11-25,9.660,9.820,9.790,9.570,250779
2014-11-26,9.750,9.750,9.570,9.450,173562
2014-11-27,9.550,9.680,9.560,9.470,122269
2014-11-28,9.560,9.680,9.620,9.400,177665
2014-12-01,9.640,9.710,9.410,9.380,148318
2014-12-02,9.430,9.640,9.590,9.380,141686
2014-12-03,9.530,10.080,9.710,9.530,272229
2014-12-04,9.750,9.860,9.840,9.620,197501
2014-12-05,9.970,10.670,10.280,9.760,408869
2014-12-08,10.300,11.310,11.310,10.150,479306
2014-12-09,11.380,12.440,11.990,11.320,719093
2014-12-10,12.400,12.800,12.710,11.410,511235
