Date,Opening,High,Closing,Low,Volume
2014-08-06,13.750,19.990,16.530,13.750,121375
2014-08-07,15.700,16.330,15.700,15.700,48354
2014-08-08,14.920,14.920,14.920,14.920,3464
2014-08-11,14.170,14.470,14.170,14.170,51271
2014-08-12,14.000,14.170,13.660,13.540,122186
2014-08-13,13.640,13.880,13.760,13.450,66045
2014-08-14,13.700,13.840,13.590,13.500,56299
2014-08-15,13.480,13.780,13.720,13.360,36670
2014-08-18,13.690,14.410,14.410,13.630,23158
2014-08-19,15.130,15.130,15.130,14.920,32983
2014-08-20,15.870,15.870,14.970,14.580,71257
2014-08-21,14.850,15.720,15.480,14.850,50448
2014-08-22,15.350,15.380,14.870,14.710,43561
2014-08-25,14.710,14.870,14.420,14.410,22415
2014-08-26,14.190,14.580,13.920,13.810,23663
2014-08-27,14.150,14.370,13.890,13.880,17018
2014-08-28,13.680,13.960,13.200,13.200,33975
2014-08-29,13.150,13.170,12.680,12.540,39918
2014-09-01,12.640,13.110,13.000,12.560,21856
2014-09-02,13.000,13.600,13.410,12.960,34825
2014-09-03,13.350,13.550,13.480,13.200,26571
2014-09-04,13.490,13.490,13.380,13.260,14065
2014-09-05,13.540,14.030,13.700,13.410,28784
2014-09-09,13.570,13.680,13.390,13.380,27501
2014-09-10,13.300,13.860,13.800,13.240,28684
2014-09-11,13.700,14.020,13.740,13.460,31817
2014-09-12,13.740,14.430,14.430,13.630,31550
2014-09-15,14.500,14.950,14.470,14.210,33675
2014-09-16,14.400,14.750,14.310,14.300,31782
2014-09-17,14.250,14.430,14.320,14.030,21687
2014-09-18,14.500,14.930,14.740,14.410,32537
2014-09-19,14.570,14.740,14.550,14.460,21338
2014-09-22,14.410,14.450,14.000,13.910,20033
2014-09-23,14.000,14.210,14.130,13.920,15330
2014-09-24,14.030,14.240,14.130,14.030,19483
2014-09-25,14.180,14.270,14.130,14.020,18674
2014-09-26,14.080,14.840,14.840,14.040,30150
2014-09-29,15.300,15.300,14.900,14.750,39653
2014-09-30,14.810,15.650,15.590,14.810,47629
2014-10-08,15.650,15.660,15.400,15.240,26768
2014-10-09,15.400,15.400,15.000,14.880,30285
2014-10-10,14.950,15.170,14.890,14.830,18225
2014-10-13,14.880,15.080,15.000,14.730,15175
2014-10-14,14.980,15.050,14.710,14.600,17760
2014-10-15,14.680,14.770,14.510,14.200,16847
2014-10-16,14.380,14.870,14.440,14.350,15168
2014-10-17,14.500,14.650,14.090,13.780,18580
2014-10-20,13.980,14.240,14.150,13.950,8422
2014-10-21,14.170,14.550,14.340,14.100,11230
2014-10-22,14.340,14.500,14.350,14.200,9342
2014-10-23,14.300,14.460,13.770,13.760,16708
2014-10-24,13.700,13.900,13.800,13.580,11516
2014-10-27,13.820,13.840,13.810,13.650,5552
2014-10-28,14.000,14.280,14.210,13.830,11315
2014-10-29,14.170,14.920,14.440,14.170,20543
2014-10-30,14.470,14.550,14.220,14.000,11856
2014-10-31,14.400,14.740,14.610,14.180,24841
2014-11-03,14.580,14.720,14.620,14.450,15367
2014-11-04,14.550,14.620,14.450,14.280,14423
2014-11-05,14.400,14.940,14.680,14.400,22690
2014-11-06,14.680,14.800,14.640,14.500,10995
2014-11-07,14.650,14.880,14.590,14.520,11439
2014-11-10,14.400,14.690,14.560,14.400,9576
2014-11-11,14.550,14.560,13.850,13.830,25556
2014-11-12,13.860,14.120,14.060,13.860,11227
2014-11-13,14.180,14.180,13.760,13.610,13878
2014-11-14,13.750,13.820,13.640,13.600,9282
2014-11-17,13.640,13.960,13.880,13.530,8814
2014-11-18,13.910,14.170,14.110,13.830,7822
2014-11-19,14.120,14.130,13.970,13.900,8255
2014-11-20,13.910,14.000,13.950,13.800,4477
2014-11-21,13.990,14.070,14.010,13.880,6637
2014-11-24,14.020,14.180,14.000,13.980,10713
2014-11-25,13.890,14.130,14.000,13.890,12218
2014-11-26,14.000,14.050,13.900,13.850,13468
2014-11-27,13.900,14.100,13.990,13.880,12042
2014-11-28,13.990,14.090,14.000,13.860,16594
2014-12-01,13.960,14.050,13.630,13.310,24342
2014-12-02,13.590,13.890,13.770,13.550,12345
2014-12-03,13.700,14.460,14.320,13.470,39448
2014-12-04,14.230,14.420,14.100,14.060,28570
2014-12-05,14.200,14.200,13.510,13.400,26188
2014-12-08,13.310,13.360,13.300,12.880,21446
2014-12-09,13.150,13.390,12.710,12.690,21476
2014-12-10,12.850,13.340,13.280,12.600,12742
2014-12-11,13.190,13.340,13.230,13.070,10146
2014-12-12,13.150,13.400,13.390,13.150,7177
2014-12-15,13.400,13.590,13.380,13.320,10340
2014-12-16,13.400,13.450,13.260,13.200,8773
2014-12-17,13.060,13.180,12.880,12.800,11800
2014-12-18,12.870,13.090,12.790,12.700,10430
2014-12-19,12.700,12.780,12.160,12.150,28804
