Date,Opening,High,Closing,Low,Volume
2013-12-19,4.190,4.250,4.170,4.170,25380
2013-12-20,4.190,4.200,4.100,4.080,36546
2013-12-23,4.100,4.100,3.990,3.950,48182
2013-12-24,3.990,4.110,4.030,3.980,65437
2013-12-25,4.030,4.070,4.040,4.010,30811
2013-12-26,4.050,4.050,3.910,3.900,42066
2013-12-27,3.900,4.010,4.010,3.900,35251
2013-12-30,4.000,4.090,4.070,4.000,72776
2014-04-04,4.480,4.480,4.480,4.480,6069
2014-04-08,4.930,4.930,4.930,4.930,12741
2014-04-09,5.420,5.420,5.420,5.420,26417
2014-04-10,5.960,5.960,5.960,5.960,35649
2014-04-11,6.560,6.560,6.560,6.560,34067
2014-04-14,7.220,7.220,7.220,7.220,40889
2014-04-15,7.940,7.940,7.940,7.940,43332
2014-04-16,8.730,8.730,8.730,8.730,113367
2014-04-17,8.970,8.970,7.860,7.860,1649697
2014-04-18,7.700,8.090,7.810,7.570,1015201
2014-04-21,7.600,7.860,7.530,7.460,614947
2014-04-22,7.570,7.660,7.480,7.300,441300
2014-04-23,7.450,7.600,7.370,7.320,319381
2014-04-24,7.410,7.460,6.920,6.830,538785
2014-04-25,6.920,7.220,6.990,6.650,582994
2014-04-28,6.870,6.940,6.700,6.660,276985
2014-04-29,6.670,6.850,6.770,6.550,269073
2014-04-30,6.700,6.840,6.760,6.630,221539
2014-05-05,6.710,6.980,6.940,6.640,282966
2014-05-06,6.890,7.010,6.890,6.830,219422
2014-05-07,6.820,6.830,6.340,6.320,418285
2014-05-08,6.330,6.510,6.360,6.320,214296
2014-05-09,6.380,6.460,6.270,6.190,170061
2014-05-12,6.350,6.650,6.580,6.270,358361
2014-05-13,6.500,6.540,6.410,6.340,231758
2014-05-14,6.400,6.500,6.350,6.310,136759
2014-05-15,6.340,6.360,5.990,5.980,271821
2014-05-16,5.970,6.100,6.030,5.930,148829
2014-05-19,6.030,6.090,6.040,5.970,105201
2014-05-20,6.140,6.260,6.110,6.100,174625
2014-05-21,6.100,6.260,6.190,6.060,125928
2014-05-22,6.390,6.460,6.160,6.150,188491
2014-05-23,6.100,6.280,6.270,6.100,113206
2014-05-26,6.270,6.900,6.900,6.260,493959
2014-05-27,6.890,6.920,6.800,6.660,411435
2014-05-28,6.780,7.330,7.080,6.680,614988
2014-05-29,7.000,7.190,7.010,6.920,330008
2014-05-30,7.010,7.140,6.770,6.740,282370
2014-06-03,6.780,6.940,6.690,6.610,202317
2014-06-04,6.660,6.700,6.530,6.460,177204
2014-06-05,6.580,6.830,6.820,6.530,229777
2014-06-06,6.750,6.800,6.660,6.570,158175
2014-06-09,6.600,6.860,6.670,6.550,152514
2014-06-10,6.670,6.910,6.840,6.530,216318
2014-06-11,6.800,7.290,7.130,6.770,413689
2014-06-12,7.070,7.340,7.240,6.910,394536
2014-06-13,7.250,7.370,7.170,7.130,283069
2014-06-16,7.110,7.190,7.180,7.060,159446
2014-06-17,7.160,7.170,6.970,6.950,169483
2014-06-18,7.000,7.030,6.880,6.860,103031
2014-06-19,6.900,7.090,6.780,6.680,185630
2014-06-20,6.770,6.810,6.690,6.600,131901
2014-06-23,6.700,6.880,6.830,6.700,108297
2014-06-24,6.830,6.940,6.860,6.790,85668
2014-06-25,6.850,6.850,6.710,6.700,101625
2014-06-26,6.720,6.930,6.890,6.660,166321
2014-06-27,6.880,7.090,7.000,6.810,175660
2014-06-30,6.970,7.050,7.020,6.910,130304
2014-07-01,6.980,7.240,7.050,6.960,173211
2014-07-02,7.010,7.090,6.920,6.820,203209
2014-07-03,6.890,6.960,6.940,6.840,113817
2014-07-04,6.940,7.180,7.140,6.880,252133
2014-07-07,7.140,7.230,7.190,7.060,163856
2014-07-08,7.190,7.270,7.200,7.120,173866
2014-07-09,7.190,7.190,6.930,6.920,186986
2014-07-10,6.860,6.950,6.770,6.740,173330
2014-07-11,6.770,6.810,6.790,6.720,115482
2014-07-14,6.810,6.890,6.870,6.810,86857
2014-07-15,6.850,6.910,6.810,6.770,96603
2014-07-16,6.820,6.920,6.840,6.750,94098
2014-07-17,6.850,6.860,6.680,6.660,79548
2014-07-18,6.680,6.730,6.650,6.610,83738
2014-07-21,6.690,6.810,6.750,6.650,99548
2014-07-22,6.720,6.880,6.880,6.670,104113
2014-07-23,6.830,6.940,6.820,6.800,95732
2014-07-31,7.400,7.500,7.500,7.110,172953
2014-08-01,8.000,8.000,7.290,7.260,754985
2014-08-04,7.290,7.430,7.340,7.210,268112
2014-08-05,7.300,7.580,7.420,7.260,309157
2014-08-06,7.310,7.390,7.270,7.150,208076
2014-08-07,7.200,7.270,7.170,7.160,134232
2014-08-08,7.170,7.220,7.170,7.110,88101
2014-08-11,7.190,7.270,7.210,7.180,108050
2014-08-12,7.220,7.320,7.230,7.190,121061
2014-08-13,7.230,7.260,7.250,7.110,150851
2014-08-14,7.230,7.230,7.130,7.120,96241
2014-08-15,7.180,7.540,7.480,7.180,431055
2014-08-18,7.480,7.540,7.470,7.370,178410
2014-08-19,7.480,7.570,7.450,7.400,173309
2014-08-20,7.430,7.550,7.390,7.360,142398
2014-08-21,7.400,7.420,7.400,7.260,124581
2014-08-22,7.390,7.930,7.700,7.360,422228
2014-08-25,7.620,7.740,7.590,7.510,198896
2014-08-26,7.610,7.640,7.380,7.310,152848
2014-08-27,7.430,7.430,7.320,7.220,122999
2014-08-28,7.290,7.350,7.260,7.200,79310
2014-08-29,7.260,7.350,7.330,7.250,62619
2014-09-01,7.300,7.380,7.370,7.200,99730
2014-09-02,7.380,7.540,7.530,7.330,188510
2014-09-03,7.600,7.840,7.710,7.500,330752
2014-09-04,7.770,7.930,7.850,7.680,322577
2014-09-05,8.100,8.280,7.850,7.830,458295
2014-09-09,7.880,7.980,7.910,7.780,212242
2014-09-10,7.860,7.860,7.780,7.670,188463
2014-09-11,7.790,7.970,7.850,7.730,208278
2014-09-12,7.790,7.900,7.880,7.750,140809
2014-09-15,7.900,8.080,8.070,7.800,237064
2014-09-16,8.060,8.200,7.760,7.700,287969
