Date,Opening,High,Closing,Low,Volume
2013-12-19,4.280,4.280,4.220,4.200,20291
2013-12-20,4.210,4.250,4.160,4.150,26728
2013-12-23,4.170,4.270,4.250,4.100,35272
2013-12-24,4.210,4.260,4.240,4.200,22470
2013-12-25,4.260,4.260,4.250,4.200,15186
2013-12-26,4.250,4.260,4.150,4.140,25433
2013-12-27,4.120,4.200,4.180,4.120,19696
2013-12-30,4.200,4.220,4.190,4.150,20501
2013-12-31,4.160,4.230,4.220,4.160,18733
2014-01-02,4.210,4.240,4.220,4.160,24415
2014-01-03,4.210,4.240,4.160,4.160,20166
2014-01-06,4.190,4.190,4.090,4.080,24742
2014-01-07,4.100,4.130,4.120,4.050,12282
2014-01-08,4.120,4.130,4.090,4.080,16416
2014-01-09,4.080,4.100,4.010,4.000,19051
2014-01-10,4.010,4.020,3.940,3.910,17600
2014-01-13,3.950,3.950,3.900,3.880,16872
2014-01-14,3.900,3.960,3.960,3.820,25442
2014-01-15,3.960,4.000,3.990,3.910,17738
2014-01-16,3.990,4.040,4.040,3.950,13306
2014-01-17,4.040,4.040,3.970,3.950,12587
2014-01-20,3.950,3.970,3.940,3.910,11756
2014-01-21,3.960,3.990,3.970,3.920,10755
2014-01-22,3.950,4.110,4.080,3.950,26611
2014-01-23,4.090,4.120,4.080,4.060,19864
2014-01-24,4.060,4.150,4.120,4.060,21215
2014-01-27,4.120,4.140,4.120,4.090,16547
2014-01-28,4.120,4.160,4.110,4.080,21758
2014-01-29,4.100,4.100,4.040,4.010,34370
2014-01-30,4.020,4.040,4.000,3.980,15697
2014-02-07,4.000,4.020,4.010,3.960,19209
2014-02-10,4.010,4.160,4.150,4.000,51958
2014-02-11,4.140,4.330,4.270,4.140,76731
2014-02-12,4.270,4.570,4.450,4.250,140251
2014-02-13,4.480,4.720,4.560,4.420,195013
2014-02-14,4.510,4.620,4.510,4.430,77368
2014-02-17,4.510,4.570,4.500,4.440,57656
2014-02-18,4.490,4.600,4.550,4.440,91063
2014-02-19,4.530,4.550,4.520,4.450,50621
2014-02-20,4.520,4.540,4.480,4.440,46557
2014-02-21,4.480,4.490,4.330,4.260,65198
2014-02-24,4.300,4.400,4.380,4.260,35874
2014-02-25,4.380,4.400,4.260,4.250,57261
2014-02-26,4.210,4.360,4.350,4.170,48392
2014-02-27,4.380,4.400,4.240,4.220,32795
2014-02-28,4.230,4.300,4.300,4.220,21446
2014-03-03,4.310,4.380,4.350,4.290,27144
2014-03-04,4.330,4.370,4.340,4.280,35913
2014-03-05,4.340,4.390,4.290,4.290,32656
2014-03-06,4.290,4.340,4.290,4.260,39187
2014-03-07,4.250,4.320,4.240,4.220,30242
2014-03-10,4.200,4.220,4.020,4.020,50770
2014-03-11,4.040,4.090,4.070,4.020,22929
2014-03-12,4.070,4.110,4.080,3.960,32769
2014-03-13,4.080,4.100,4.090,4.050,22470
2014-03-14,4.090,4.090,4.070,4.000,27184
2014-03-17,4.060,4.110,4.110,4.030,29511
2014-03-18,4.110,4.190,4.160,4.100,36089
2014-03-19,4.160,4.170,4.150,4.090,24023
2014-03-20,4.150,4.170,4.060,4.050,32405
2014-03-21,4.050,4.140,4.140,4.010,36801
2014-03-24,4.130,4.290,4.270,4.110,70155
2014-03-25,4.350,4.570,4.380,4.340,142670
2014-03-26,4.410,4.500,4.360,4.290,90821
2014-03-27,4.310,4.330,4.250,4.210,59157
2014-03-28,4.250,4.290,4.180,4.170,40760
2014-03-31,4.160,4.220,4.170,4.140,26770
2014-04-01,4.150,4.250,4.230,4.150,24897
2014-04-02,4.240,4.250,4.210,4.180,30564
2014-04-03,4.200,4.220,4.170,4.150,25942
2014-04-04,4.180,4.240,4.240,4.150,21936
2014-04-08,4.220,4.290,4.290,4.190,33672
2014-04-09,4.290,4.320,4.280,4.240,33094
2014-04-10,4.280,4.310,4.270,4.250,33061
2014-04-11,4.270,4.270,4.240,4.200,27856
2014-04-14,4.220,4.250,4.240,4.200,30942
2014-04-15,4.230,4.260,4.230,4.200,26693
2014-04-16,4.220,4.310,4.290,4.210,40751
2014-04-17,4.300,4.440,4.370,4.300,122831
2014-04-18,4.340,4.410,4.390,4.320,54237
2014-04-21,4.380,4.400,4.330,4.320,39089
2014-04-22,4.340,4.380,4.350,4.240,50354
2014-04-23,4.350,4.410,4.370,4.330,66868
2014-04-24,4.360,4.390,4.340,4.280,46781
2014-04-25,4.340,4.340,4.280,4.210,37375
2014-04-28,4.230,4.290,4.260,4.110,32289
2014-04-29,4.200,4.260,4.260,4.180,39605
2014-04-30,4.250,4.280,4.270,4.200,17444
2014-05-05,4.250,4.320,4.300,4.250,30228
2014-05-06,4.320,4.350,4.330,4.300,29115
2014-05-07,4.290,4.340,4.250,4.220,46687
2014-05-08,4.280,4.360,4.340,4.210,40430
2014-05-09,4.360,4.370,4.350,4.290,33047
2014-05-12,4.370,4.420,4.400,4.350,54857
2014-05-13,4.410,4.420,4.370,4.360,29048
2014-05-14,4.370,4.470,4.460,4.340,57387
2014-05-15,4.470,4.480,4.340,4.320,37367
2014-05-16,4.340,4.520,4.440,4.320,57630
2014-05-19,4.410,4.450,4.400,4.370,32953
2014-05-20,4.400,4.440,4.280,4.200,73160
2014-05-21,4.250,4.280,4.270,4.200,27782
2014-05-22,4.250,4.280,4.180,4.180,52999
2014-05-23,4.200,4.220,4.200,4.170,25693
2014-05-26,4.220,4.260,4.240,4.180,38725
2014-05-27,4.220,4.250,4.240,4.220,11945
