Date,Opening,High,Closing,Low,Volume
2013-12-19,19.460,19.730,19.460,19.200,29063
2013-12-20,19.440,19.630,19.300,19.110,16827
2013-12-23,19.210,19.460,19.050,18.800,18529
2013-12-24,19.100,19.390,19.130,18.920,25577
2013-12-25,19.240,19.950,19.780,19.000,28289
2013-12-26,19.680,20.120,19.880,19.300,44666
2013-12-27,19.890,20.580,20.290,19.890,44879
2013-12-30,21.400,21.400,20.180,20.160,38990
2013-12-31,20.160,20.590,20.400,20.100,39829
2014-01-02,20.300,21.280,20.940,20.230,51860
2014-01-03,20.720,20.970,20.540,20.480,36489
2014-01-06,20.540,20.570,19.750,19.470,70670
2014-01-07,19.520,19.680,18.200,18.000,101388
2014-01-08,18.280,18.370,17.810,17.670,93846
2014-01-09,17.810,18.840,17.880,17.670,79291
2014-01-10,17.880,18.760,17.890,17.700,47845
2014-01-13,18.000,18.480,18.300,18.000,41739
2014-01-14,18.320,18.650,18.520,18.310,23245
2014-01-15,18.530,18.590,18.310,17.990,36669
2014-01-16,18.300,18.310,17.920,17.900,31137
2014-01-17,17.850,18.020,18.000,17.760,26775
2014-01-20,17.960,18.100,17.400,17.080,22795
2014-01-21,17.400,17.780,17.760,17.130,20926
2014-01-22,17.730,18.150,18.100,17.570,32861
2014-01-23,18.100,18.240,17.860,17.830,34257
2014-01-24,17.900,18.140,17.950,17.810,39866
2014-01-27,17.950,17.950,17.190,17.170,61888
2014-01-30,18.060,18.910,18.200,17.970,114095
2014-02-07,17.880,18.740,18.720,17.810,59845
2014-02-10,18.730,19.680,19.370,18.580,106266
2014-02-11,19.520,19.760,19.620,19.180,81184
2014-02-12,19.690,19.690,19.410,19.350,41333
2014-02-13,19.390,19.600,19.050,19.030,38928
2014-02-14,19.080,19.850,19.790,19.080,55455
2014-02-17,20.080,21.100,20.750,20.010,109606
2014-02-18,20.890,21.090,20.760,20.410,75289
2014-02-19,20.780,21.040,20.430,20.310,47644
2014-02-20,20.700,21.580,21.240,20.690,127186
2014-02-21,21.100,21.200,20.540,20.420,69649
2014-02-24,20.550,20.550,19.900,19.290,72966
2014-02-25,19.820,20.150,18.970,18.520,55711
2014-02-26,18.800,19.210,19.200,18.540,32853
2014-02-27,19.070,19.210,18.450,18.360,52947
2014-02-28,18.710,18.730,18.660,18.300,52094
2014-03-03,18.690,19.040,19.000,18.400,35968
2014-03-04,18.900,18.900,18.380,18.050,52671
2014-03-05,18.380,18.600,18.400,18.230,19161
2014-03-06,18.490,18.540,18.090,17.630,41701
2014-03-07,18.130,18.280,18.020,17.880,23166
2014-03-10,17.920,18.100,17.700,17.660,21300
2014-03-11,17.760,17.970,17.800,17.700,24474
2014-03-12,17.810,17.890,17.570,17.300,27399
2014-03-13,17.670,17.900,17.800,17.440,29786
2014-03-14,17.800,17.960,17.900,17.620,23232
2014-03-17,17.970,18.430,18.390,17.900,32653
2014-03-18,18.450,18.450,18.390,18.070,30446
2014-03-19,18.290,18.340,17.850,17.790,28444
2014-03-20,17.810,17.960,17.350,17.260,35475
2014-03-21,17.350,17.860,17.850,17.100,48861
2014-03-24,17.920,18.040,17.960,17.750,53916
2014-03-25,17.970,18.220,18.130,17.790,49233
2014-03-26,18.130,18.200,18.150,18.080,30874
2014-03-27,18.150,18.360,17.880,17.880,37180
2014-03-28,17.940,18.040,17.820,17.550,35552
2014-03-31,17.890,18.300,18.170,17.800,25403
2014-04-01,18.270,18.300,18.180,18.090,21080
2014-04-02,18.200,18.200,17.960,17.810,30062
2014-04-03,18.090,18.250,18.140,17.950,28701
2014-04-04,18.090,18.280,18.170,18.000,24577
2014-04-08,18.110,18.760,18.610,18.110,41056
2014-04-09,18.620,19.100,18.960,18.610,40650
2014-04-10,18.990,19.180,18.990,18.730,37265
2014-04-11,19.050,19.180,18.840,18.700,36834
2014-04-14,18.820,18.890,18.820,18.720,23793
2014-04-15,18.700,18.780,18.450,18.410,24881
2014-04-16,18.440,19.000,18.830,18.310,32997
2014-04-17,18.760,18.980,18.790,18.760,26190
2014-04-18,18.800,18.800,18.750,18.510,17629
2014-04-21,18.600,18.790,18.250,18.180,21717
2014-04-22,18.320,18.380,17.920,17.290,38143
2014-04-23,17.750,18.100,18.050,17.730,23582
2014-04-24,18.040,18.510,18.000,17.860,22193
2014-04-25,18.240,18.240,17.600,17.560,18545
2014-04-28,17.700,17.780,17.530,17.320,38757
2014-04-29,17.750,17.890,17.810,17.580,18077
2014-04-30,17.980,18.000,17.940,17.810,10096
2014-05-05,18.100,19.330,19.010,18.100,57766
2014-05-06,18.990,19.530,19.070,18.990,58959
2014-05-07,19.000,19.520,19.270,18.930,59424
2014-05-08,15.800,15.800,15.540,15.250,47747
2014-05-09,15.520,15.540,14.650,13.990,186147
2014-05-12,14.440,14.980,14.850,14.240,88000
2014-05-13,14.970,15.290,14.940,14.810,46529
2014-05-14,14.960,15.110,15.040,14.710,25085
2014-05-15,15.020,15.100,14.660,14.000,28338
2014-05-16,14.710,15.070,15.050,14.610,35451
2014-05-19,14.970,15.500,15.240,14.750,34381
2014-05-20,15.250,15.490,15.260,15.180,21393
2014-05-21,15.500,16.020,15.980,15.450,60992
2014-05-22,15.900,16.130,15.650,15.640,43115
2014-05-23,16.020,16.290,16.080,15.950,50288
2014-05-26,16.150,16.300,15.990,15.830,59044
2014-05-27,16.080,16.080,15.730,15.660,38045
2014-05-28,15.670,16.240,16.200,15.670,46772
2014-05-29,16.200,16.430,16.110,16.020,32481
