Date,Opening,High,Closing,Low,Volume
2013-12-19,10.750,10.860,10.610,10.600,46734
2013-12-20,10.620,10.700,10.370,10.350,51064
2013-12-23,10.400,10.500,10.460,10.160,28798
2013-12-24,10.520,10.620,10.390,10.370,83692
2013-12-25,10.370,10.490,10.370,10.310,75613
2013-12-26,10.360,10.580,10.280,10.270,74697
2013-12-27,10.320,10.400,10.310,10.210,89599
2013-12-30,10.310,10.790,10.670,10.310,32301
2013-12-31,10.560,10.720,10.640,10.530,20973
2014-01-02,10.650,10.740,10.560,10.530,24381
2014-01-03,10.640,10.640,10.500,10.460,33908
2014-01-06,10.500,10.500,10.320,10.200,45506
2014-01-07,10.310,10.400,10.370,10.270,10996
2014-01-08,10.500,10.500,10.350,10.310,22758
2014-01-09,10.310,10.450,10.390,10.300,18657
2014-01-10,10.300,10.400,10.340,10.280,19680
2014-01-13,10.310,10.440,10.220,10.180,22999
2014-01-14,10.230,10.360,10.360,10.110,29289
2014-01-15,10.280,10.590,10.560,10.280,42278
2014-01-16,10.620,10.660,10.470,10.440,23940
2014-01-17,10.430,10.670,10.630,10.430,23765
2014-01-20,10.620,10.720,10.590,10.520,16257
2014-01-21,10.650,10.870,10.780,10.580,28145
2014-01-22,10.760,11.120,11.000,10.660,49500
2014-01-23,10.900,11.210,11.110,10.880,37244
2014-01-24,11.030,11.190,10.950,10.780,42462
2014-01-27,10.850,11.120,10.950,10.760,57589
2014-01-28,10.940,11.450,11.300,10.880,43871
2014-01-29,11.240,11.560,11.350,11.190,29853
2014-01-30,11.260,11.500,11.380,11.170,11886
2014-02-07,11.370,11.440,11.360,11.210,11479
2014-02-10,11.360,11.450,11.400,11.250,23698
2014-02-11,11.500,11.900,11.790,11.200,56737
2014-02-12,11.820,12.820,12.140,11.800,78119
2014-02-13,12.500,12.500,12.220,12.050,29666
2014-02-14,12.140,12.500,12.370,12.140,26359
2014-02-17,12.250,12.600,12.490,12.250,46009
2014-02-18,12.500,12.660,12.530,12.390,43421
2014-02-19,12.530,12.540,12.310,12.200,41606
2014-02-20,12.290,12.440,12.280,12.090,30915
2014-02-21,12.280,12.350,11.950,11.800,33448
2014-02-24,11.900,12.070,11.990,11.700,50335
2014-02-25,11.880,12.060,11.840,11.500,27716
2014-02-26,11.820,11.990,11.880,11.560,27238
2014-02-27,11.900,11.940,11.860,11.620,23917
2014-02-28,11.860,11.880,11.860,11.510,35899
2014-03-03,11.800,11.970,11.850,11.670,18747
2014-03-04,11.880,12.130,11.990,11.660,23130
2014-03-05,11.990,12.360,12.030,11.970,34289
2014-03-06,12.040,12.150,11.960,11.830,16010
2014-03-07,11.900,12.130,12.000,11.880,26054
2014-03-10,12.000,12.000,11.680,11.600,28317
2014-03-11,11.700,11.860,11.590,11.200,43332
2014-03-12,11.400,11.640,11.300,11.230,30274
2014-03-13,11.290,11.370,11.270,10.960,39251
2014-03-14,11.120,11.500,11.270,11.000,45982
2014-03-17,11.330,11.550,11.430,11.270,17122
2014-03-18,11.380,11.640,11.520,11.190,28037
2014-03-19,11.510,11.550,11.430,11.370,21434
2014-03-20,11.430,11.800,11.520,11.350,47984
2014-03-21,11.530,12.100,11.960,11.450,48378
2014-03-24,11.900,12.190,12.010,11.870,15079
2014-03-25,11.970,12.040,11.890,11.810,12939
2014-03-26,11.890,12.250,11.600,11.500,25423
2014-03-27,11.670,11.670,11.580,11.380,21295
2014-03-28,11.560,11.560,11.300,11.160,23604
