Date,Opening,High,Closing,Low,Volume
2013-12-20,3.400,3.450,3.260,3.260,170375
2013-12-23,3.220,3.240,3.080,3.080,87043
2013-12-24,3.100,3.170,3.120,3.060,42334
2013-12-25,3.150,3.210,3.190,3.100,26635
2013-12-26,3.200,3.200,3.130,3.100,27260
2013-12-27,3.100,3.180,3.140,3.100,22648
2013-12-30,3.150,3.160,3.130,3.130,21113
2013-12-31,3.140,3.190,3.150,3.090,23334
2014-01-02,3.150,3.180,3.180,3.130,15048
2014-01-03,3.160,3.180,3.170,3.130,15966
2014-01-06,3.170,3.170,3.120,3.000,28233
2014-01-07,3.080,3.100,3.070,3.050,10838
2014-01-08,3.100,3.110,3.110,3.050,18498
2014-01-09,3.100,3.100,3.010,3.000,25442
2014-01-10,2.970,2.970,2.900,2.870,29249
2014-01-13,2.870,2.930,2.910,2.870,13853
2014-01-14,2.920,2.950,2.950,2.880,14410
2014-01-15,2.930,2.950,2.900,2.800,31637
2014-01-16,2.880,2.920,2.890,2.860,20459
2014-01-17,2.890,2.900,2.860,2.840,11378
2014-01-20,2.880,2.880,2.850,2.830,11512
2014-01-21,2.860,2.900,2.880,2.860,10818
2014-01-22,2.870,2.950,2.930,2.870,17700
2014-01-23,2.950,2.980,2.930,2.910,24071
2014-01-24,2.920,2.990,2.980,2.920,18687
2014-01-27,2.980,2.980,2.940,2.920,24779
2014-01-28,2.920,2.970,2.940,2.910,18832
2014-01-29,2.940,2.950,2.940,2.930,12894
2014-01-30,2.950,2.960,2.950,2.920,14371
2014-02-07,2.930,2.980,2.980,2.930,18397
2014-02-10,2.980,3.050,3.040,2.970,34710
2014-02-11,3.030,3.080,3.050,3.000,28763
2014-02-12,3.060,3.080,3.070,3.030,20088
2014-02-19,3.070,3.380,3.180,3.070,173661
2014-02-20,3.150,3.210,3.160,3.130,68830
2014-02-21,3.150,3.170,3.110,3.050,52424
2014-02-24,3.080,3.100,3.100,3.030,23473
2014-02-25,3.100,3.100,3.000,2.960,39626
2014-02-26,2.980,3.030,3.020,2.930,19197
2014-02-27,3.020,3.050,3.030,3.010,20443
2014-02-28,3.020,3.020,3.020,2.950,16684
2014-03-03,3.020,3.110,3.080,3.000,30708
2014-03-04,3.070,3.220,3.210,3.050,55395
2014-03-05,3.230,3.230,3.140,3.130,29735
2014-03-06,3.160,3.160,3.140,3.110,18794
2014-03-07,3.140,3.180,3.120,3.110,16689
2014-03-10,3.120,3.290,3.100,3.060,83893
2014-03-11,3.120,3.200,3.180,3.110,39996
2014-03-12,3.200,3.310,3.250,3.160,90215
2014-03-13,3.250,3.290,3.240,3.220,36753
2014-03-14,3.240,3.260,3.220,3.170,28858
2014-03-17,3.230,3.280,3.260,3.180,50067
2014-03-18,3.260,3.260,3.240,3.200,37676
2014-03-19,3.230,3.500,3.320,3.210,95789
2014-03-20,3.290,3.310,3.260,3.250,44670
2014-03-21,3.250,3.340,3.300,3.230,36231
2014-03-24,3.300,3.430,3.380,3.270,61411
2014-03-25,3.360,3.470,3.460,3.330,55935
2014-03-26,3.460,3.480,3.400,3.370,41319
2014-03-27,3.400,3.530,3.450,3.370,60281
2014-03-28,3.460,3.550,3.400,3.350,53409
2014-03-31,3.400,3.400,3.310,3.240,47132
2014-04-01,3.300,3.310,3.310,3.220,39147
2014-04-02,3.290,3.360,3.320,3.280,28568
2014-04-03,3.310,3.320,3.300,3.280,19111
2014-04-04,3.300,3.360,3.350,3.290,21720
2014-04-08,3.340,3.390,3.380,3.320,22075
2014-04-09,3.370,3.410,3.380,3.360,23947
2014-04-10,3.380,3.410,3.390,3.360,25232
2014-04-11,3.380,3.390,3.380,3.350,21167
2014-04-14,3.370,3.400,3.400,3.350,15301
2014-04-15,3.440,3.480,3.440,3.400,55400
2014-04-16,3.460,3.460,3.450,3.420,24879
2014-04-17,3.450,3.490,3.490,3.440,27895
2014-04-18,3.480,3.490,3.490,3.460,21397
2014-04-21,3.460,3.510,3.490,3.440,43860
2014-04-22,3.490,3.570,3.550,3.470,54300
2014-04-23,3.550,3.880,3.690,3.550,135996
2014-04-24,3.670,3.870,3.790,3.610,119083
2014-04-25,3.780,4.170,4.060,3.730,310732
2014-04-28,4.030,4.190,4.000,3.820,190713
2014-04-29,3.920,3.980,3.820,3.620,217093
2014-04-30,3.820,4.200,4.200,3.710,257513
2014-05-05,4.280,4.480,4.400,4.120,446504
2014-05-06,4.320,4.600,4.470,4.220,325654
2014-05-07,4.400,4.430,4.220,4.210,183718
2014-05-08,4.200,4.440,4.370,4.190,223428
2014-05-09,4.270,4.350,4.110,4.110,158656
2014-05-12,4.140,4.230,4.200,4.000,165365
2014-05-13,4.190,4.550,4.390,4.160,263765
2014-05-14,4.400,4.410,4.310,4.260,112813
2014-05-15,4.270,4.270,4.100,4.030,153765
