Date,Opening,High,Closing,Low,Volume
2013-12-19,30.300,31.250,29.430,29.400,102905
2013-12-20,29.120,29.770,28.200,28.030,100964
2013-12-23,28.500,29.180,28.850,27.990,65437
2013-12-24,28.870,29.530,29.230,28.600,53096
2013-12-25,29.240,29.740,29.400,29.080,56559
2013-12-26,29.600,30.490,29.760,29.510,135423
2013-12-27,29.760,31.140,30.970,29.760,144318
2013-12-30,31.040,31.380,31.000,30.510,81752
2013-12-31,30.800,31.300,30.800,30.390,69417
2014-01-02,30.750,30.800,30.540,30.000,66380
2014-01-03,30.300,30.700,30.040,29.720,68985
2014-01-06,30.040,30.040,29.130,28.980,83200
2014-01-07,28.890,29.570,29.470,28.730,75403
2014-01-08,29.550,30.180,29.410,28.950,63500
2014-01-09,29.460,29.460,28.490,28.200,102100
2014-01-10,28.320,28.500,27.350,27.140,77596
2014-01-13,27.240,27.510,26.530,26.500,79621
2014-01-14,26.520,27.700,27.610,25.900,100492
2014-01-15,27.560,28.100,28.040,27.400,69759
2014-01-16,28.050,28.350,27.610,27.590,60417
2014-01-17,27.620,27.770,26.910,26.900,40505
2014-01-20,27.060,27.900,27.320,26.950,47906
2014-01-21,27.320,27.930,27.670,27.280,30693
2014-01-22,27.610,29.080,28.640,26.450,145264
2014-01-23,28.550,28.620,28.320,28.050,69482
2014-01-24,28.280,28.900,28.760,28.120,72657
2014-01-27,28.600,28.600,27.720,27.700,84870
2014-01-28,27.620,28.120,27.100,26.930,64211
2014-01-29,27.350,27.400,27.070,26.880,61804
2014-01-30,27.100,27.430,27.160,26.980,34256
2014-02-07,26.800,27.240,27.210,26.800,43263
2014-02-10,27.630,28.880,28.600,27.410,119688
2014-02-11,28.600,29.080,28.520,27.920,89042
2014-02-12,28.500,29.470,29.290,28.430,97742
2014-02-13,29.990,30.250,28.510,28.330,144981
2014-02-14,28.510,28.870,28.750,28.050,82016
2014-02-17,28.860,29.300,29.050,28.580,88055
2014-02-18,29.100,29.200,28.200,28.040,115204
2014-02-19,28.010,28.320,27.880,27.610,83884
2014-02-20,27.880,28.170,27.910,27.300,67400
2014-02-21,27.900,28.300,27.990,27.700,58626
