Date,Opening,High,Closing,Low,Volume
2013-12-19,4.800,4.850,4.740,4.710,19779
2013-12-20,4.790,4.790,4.620,4.600,15313
2013-12-23,4.620,4.660,4.550,4.530,13986
2013-12-24,4.560,4.630,4.590,4.560,9430
2013-12-25,4.630,4.650,4.640,4.580,12065
2013-12-26,4.620,4.650,4.590,4.550,9113
2013-12-27,4.590,4.670,4.670,4.580,13069
2013-12-30,4.660,4.710,4.680,4.660,9652
2013-12-31,4.680,4.720,4.700,4.650,12135
2014-01-02,4.730,4.740,4.680,4.660,14811
2014-01-03,4.690,4.690,4.650,4.580,19536
2014-01-06,4.640,4.640,4.520,4.510,11697
2014-01-07,4.520,4.560,4.550,4.500,5502
2014-01-08,4.560,4.640,4.580,4.560,12306
2014-01-09,4.600,4.610,4.430,4.390,11575
2014-01-10,4.450,4.480,4.330,4.330,8026
2014-01-13,4.330,4.400,4.350,4.300,6661
2014-01-14,4.380,4.480,4.450,4.340,7909
2014-01-15,4.460,4.480,4.440,4.400,5538
2014-01-16,4.420,4.470,4.420,4.410,5691
2014-01-17,4.400,4.410,4.350,4.340,6960
2014-01-20,4.330,4.410,4.370,4.330,6021
2014-01-21,4.390,4.470,4.430,4.390,6012
2014-01-22,4.430,4.560,4.550,4.430,9822
2014-01-23,4.560,4.580,4.520,4.480,8228
2014-01-24,4.520,4.590,4.570,4.510,13451
2014-01-27,4.560,4.640,4.590,4.540,10498
2014-01-28,4.590,4.620,4.550,4.520,8466
2014-01-29,4.540,4.610,4.610,4.540,8832
2014-01-30,4.610,4.630,4.590,4.570,7259
2014-02-07,4.530,4.670,4.650,4.530,10528
2014-02-10,4.640,4.760,4.750,4.620,29144
2014-02-11,4.760,4.760,4.740,4.700,22138
2014-02-12,4.740,4.740,4.740,4.690,17607
2014-02-13,4.730,4.810,4.690,4.690,18822
2014-02-14,4.700,4.780,4.760,4.680,18708
2014-02-17,4.780,4.870,4.840,4.770,24451
2014-02-18,4.820,4.890,4.850,4.770,29666
2014-02-19,4.860,4.870,4.840,4.790,15480
2014-02-20,4.840,4.870,4.750,4.750,18352
2014-02-21,4.760,4.770,4.720,4.660,16602
2014-02-24,4.700,4.740,4.730,4.660,12278
2014-02-25,4.730,4.750,4.500,4.480,23229
2014-02-26,4.490,4.540,4.530,4.430,11715
2014-02-27,4.560,4.570,4.480,4.480,10763
2014-02-28,4.490,4.660,4.650,4.490,18223
2014-03-03,4.650,4.750,4.720,4.610,19802
2014-03-04,4.730,4.780,4.750,4.690,21954
2014-03-05,4.740,4.900,4.860,4.740,46501
2014-03-06,4.860,4.910,4.880,4.770,38883
2014-03-07,4.860,4.870,4.800,4.750,23716
2014-03-10,4.760,4.900,4.770,4.750,35860
2014-03-11,4.760,5.010,5.000,4.740,90644
2014-03-12,5.010,5.010,4.870,4.780,51717
2014-03-13,4.840,4.900,4.820,4.760,43751
2014-03-14,4.810,4.970,4.970,4.760,53350
2014-03-17,5.020,5.170,5.070,4.970,87157
2014-03-18,5.030,5.080,5.000,4.950,44244
2014-03-19,4.960,5.060,5.050,4.850,47155
2014-03-20,5.000,5.130,4.880,4.880,47008
