Date,Opening,High,Closing,Low,Volume
2013-12-19,45.010,45.790,44.880,44.580,3400
2013-12-20,44.510,45.000,43.700,43.220,4301
2013-12-23,43.000,43.940,42.300,42.210,4985
2013-12-24,42.230,43.800,43.600,41.610,5471
2013-12-25,43.200,44.190,43.900,42.710,5277
2013-12-26,43.700,44.600,44.210,43.010,4790
2013-12-27,44.280,44.490,44.000,43.570,3118
2013-12-30,44.250,46.150,45.650,44.010,8952
2013-12-31,45.700,48.180,47.480,45.200,22605
2014-01-02,46.960,47.380,47.260,46.590,9011
2014-01-03,47.000,48.840,47.460,47.000,12328
2014-01-06,47.980,48.100,46.220,45.320,11032
2014-01-07,46.210,48.000,47.870,44.700,10097
2014-01-08,47.210,48.720,47.890,47.200,11952
2014-01-09,47.720,49.840,48.620,47.000,14137
2014-01-10,48.630,48.630,48.040,46.500,8192
2014-01-13,47.890,52.840,52.360,47.310,35518
2014-01-14,52.000,54.560,53.700,49.800,28665
2014-01-15,53.000,58.090,56.500,53.000,25758
2014-01-16,55.810,56.990,55.360,55.010,8247
2014-01-17,55.490,58.980,56.000,55.100,13943
2014-01-20,55.500,57.000,53.860,52.540,13078
2014-01-21,53.310,58.000,57.830,53.000,17585
2014-01-22,59.000,59.940,57.700,56.330,13320
2014-01-23,57.500,60.700,59.990,56.410,20656
2014-01-24,59.690,60.990,59.600,58.050,16569
2014-01-27,59.500,59.500,58.010,57.620,10270
2014-01-28,59.800,63.300,59.350,58.150,16446
2014-01-29,59.980,62.980,62.600,58.010,11789
2014-01-30,62.290,65.940,64.000,62.290,11105
2014-02-07,63.900,64.100,63.000,62.500,12859
2014-02-10,63.100,64.900,61.700,61.310,20283
2014-02-11,62.020,62.020,58.300,57.600,30735
2014-02-12,58.490,58.500,57.490,55.880,17777
2014-02-13,57.160,59.380,56.700,55.910,20569
2014-02-14,57.000,59.580,58.950,57.000,21095
2014-02-17,58.950,59.900,58.980,58.300,18707
2014-02-18,59.150,59.260,57.690,56.330,17890
2014-02-19,57.010,57.990,57.550,56.600,13097
2014-02-20,57.400,57.550,54.750,54.630,22711
2014-02-21,54.200,55.230,54.280,52.800,13368
2014-02-24,53.800,56.200,55.800,51.000,36448
2014-02-25,55.150,55.970,50.440,50.300,26272
2014-02-26,50.700,54.010,52.400,47.670,36290
2014-02-27,52.570,57.640,56.800,52.570,44233
2014-02-28,57.800,57.800,56.300,54.900,13780
2014-03-03,57.500,57.970,56.730,55.400,9006
2014-03-04,57.200,59.100,56.300,56.010,19986
2014-03-05,56.000,57.650,55.600,55.450,10177
2014-03-06,55.620,56.200,53.000,52.690,17182
2014-03-07,53.000,53.580,52.950,52.000,7804
2014-03-10,52.950,53.680,52.600,52.010,7205
2014-03-11,52.200,52.800,49.600,48.800,15787
2014-03-12,49.500,51.800,50.120,48.810,9900
2014-03-13,49.450,51.800,51.000,49.450,9697
2014-03-14,50.690,51.390,47.990,46.000,28930
2014-03-17,46.500,46.900,46.200,44.110,30406
2014-03-18,46.480,48.920,47.890,45.000,28155
2014-03-19,47.900,47.990,46.830,46.510,13843
2014-03-20,46.880,46.980,44.100,44.000,17562
2014-03-21,44.030,44.100,43.800,41.700,21300
2014-03-24,43.810,44.000,40.300,39.600,47809
2014-03-25,40.100,40.920,40.300,39.590,31917
2014-03-26,40.290,41.200,40.700,40.140,31618
2014-03-27,40.710,41.210,39.910,39.890,23158
2014-03-28,39.900,41.160,39.690,38.500,20644
2014-03-31,43.500,43.500,41.330,40.880,55208
2014-04-01,41.080,45.000,44.600,40.320,32404
2014-04-02,44.590,44.700,43.320,41.860,24033
2014-04-29,38.990,38.990,38.990,38.990,3260
2014-04-30,36.900,38.980,37.930,36.700,37636
2014-05-05,37.930,41.720,41.720,37.410,29261
2014-05-06,41.780,43.720,43.290,41.720,33124
2014-05-07,43.260,43.610,43.280,42.120,22139
2014-05-08,43.590,44.180,44.080,42.550,28253
2014-05-09,43.630,43.980,43.470,42.880,19328
2014-05-12,43.590,44.250,43.850,43.400,13114
2014-05-13,43.970,46.490,45.820,43.890,23036
2014-05-14,45.800,48.280,47.820,45.000,22965
2014-05-15,47.800,48.900,46.000,45.910,29825
2014-05-16,46.100,46.900,46.000,44.180,18940
2014-05-19,45.210,46.950,46.650,45.200,14259
2014-05-20,46.700,48.780,47.400,46.300,21839
2014-05-21,47.370,48.480,47.600,46.850,10995
2014-05-22,47.900,48.450,48.000,47.060,14837
2014-05-23,47.710,48.500,47.870,47.280,15825
2014-05-26,47.860,48.400,46.800,46.590,15911
2014-05-27,46.900,47.160,44.890,44.520,14344
2014-05-28,44.910,47.100,47.030,44.660,16659
2014-05-29,47.000,47.350,45.800,45.400,16164
2014-05-30,45.590,46.350,45.670,44.990,9259
2014-06-03,45.670,47.690,47.310,45.500,21465
2014-06-04,46.960,48.000,47.190,46.830,11345
2014-06-05,47.200,48.400,48.400,45.000,19994
2014-06-06,48.430,48.600,47.870,47.200,9783
2014-06-09,47.610,48.410,46.490,46.170,8296
2014-06-10,46.500,47.000,46.540,45.620,7271
2014-06-11,46.540,48.290,48.150,46.190,9536
2014-06-12,48.200,51.250,51.130,47.800,25281
2014-06-13,50.730,51.870,50.900,49.600,14883
2014-06-16,50.510,51.180,50.220,49.710,11684
2014-06-17,50.300,52.460,51.450,50.270,12123
2014-06-18,51.370,51.780,50.760,50.300,6485
2014-06-19,51.030,51.030,49.250,47.700,9403
2014-06-20,49.020,49.490,49.300,48.000,7846
2014-06-23,49.300,50.690,50.480,48.820,7688
2014-06-24,50.880,51.600,50.650,50.280,9487
2014-06-25,50.650,51.180,49.550,49.200,9262
2014-06-26,49.520,51.250,50.400,49.510,10118
2014-06-27,51.000,51.600,50.100,50.000,10050
2014-06-30,50.100,51.350,51.300,49.320,14038
2014-07-01,51.300,51.420,50.700,50.350,7414
2014-07-02,50.650,51.510,50.860,50.500,7496
2014-07-03,50.890,52.900,52.790,50.670,14689
2014-07-04,52.800,53.490,53.100,52.000,10389
2014-07-07,53.080,53.350,51.630,51.210,8765
2014-07-08,51.650,51.760,49.820,49.000,25254
2014-07-09,49.640,50.100,48.370,48.370,10583
2014-07-10,48.350,48.350,46.820,45.930,20250
2014-07-11,46.800,47.170,46.750,46.000,10463
2014-07-14,46.750,48.200,47.970,46.750,10299
2014-07-15,48.110,48.150,46.500,46.200,13059
2014-07-16,46.850,48.890,48.130,46.850,21729
2014-07-17,48.680,48.680,47.990,47.810,4970
2014-07-18,47.700,48.000,47.500,46.950,7322
2014-07-21,47.450,47.450,46.700,44.420,16334
2014-07-22,46.500,48.500,48.430,44.900,18603
2014-07-23,49.100,53.000,51.400,49.100,33216
2014-07-24,51.660,51.700,50.900,49.700,28615
2014-07-25,50.900,51.200,50.980,49.390,18751
2014-07-28,50.570,51.500,50.950,50.100,11975
2014-07-29,50.540,51.400,51.260,50.510,19243
2014-07-30,51.100,51.490,51.000,50.330,6947
2014-07-31,50.550,51.080,50.980,49.600,13793
2014-08-01,50.700,51.030,51.000,50.010,6012
2014-08-04,51.000,54.100,53.800,50.860,21260
2014-08-05,53.780,54.150,53.330,52.520,9520
2014-08-06,53.000,57.000,55.200,53.000,18471
2014-08-07,55.450,57.780,56.180,54.110,15594
2014-08-08,56.180,58.400,57.990,55.280,15898
2014-09-29,63.790,63.790,63.790,63.790,390
2014-09-30,70.170,70.170,70.170,70.170,1519
2014-10-08,77.190,77.190,74.300,70.620,98541
2014-10-09,72.900,74.150,72.750,71.510,41590
2014-10-10,72.050,72.290,70.010,69.000,39727
2014-10-13,68.300,68.500,68.090,65.600,49278
2014-10-14,67.800,70.200,69.030,67.210,27178
2014-10-15,69.000,70.650,69.820,68.500,21020
2014-10-16,69.700,69.700,67.700,67.330,16938
2014-10-17,67.700,70.290,69.250,67.130,17949
2014-10-20,69.260,73.800,72.880,69.260,37588
2014-10-21,72.880,74.330,72.160,71.610,19350
2014-10-22,72.020,72.870,69.350,69.000,19518
2014-10-23,69.010,69.550,67.900,67.300,15157
2014-10-24,68.600,74.350,72.550,68.600,25230
2014-10-27,73.600,74.500,74.150,72.490,30563
2014-10-28,74.150,80.470,79.060,73.260,29287
2014-10-29,79.400,81.980,78.500,77.780,29650
2014-10-30,78.680,80.000,78.500,77.900,15996
2014-10-31,78.030,79.080,76.250,74.650,19469
2014-11-03,75.990,78.460,75.200,74.780,16454
2014-11-04,75.800,76.500,74.000,73.880,13685
2014-11-05,74.310,76.990,76.880,72.810,15540
2014-11-06,77.500,78.550,77.610,76.500,21052
2014-11-07,77.700,79.700,76.900,76.010,16583
2014-11-10,77.130,77.200,74.320,73.850,20686
2014-11-11,74.550,74.990,70.300,69.360,28803
2014-11-12,70.100,71.990,70.000,69.500,20173
2014-11-13,70.210,70.210,68.000,67.500,14149
2014-11-14,67.960,70.300,68.890,67.330,9856
2014-11-17,68.180,71.400,70.700,68.180,10879
2014-11-18,70.110,71.980,70.000,69.420,16950
2014-11-19,69.610,74.140,72.000,69.610,26109
2014-11-20,72.000,72.510,72.400,70.700,11174
2014-11-21,72.750,72.980,71.500,71.000,10164
2014-11-24,71.760,71.900,69.800,69.470,23877
2014-11-25,70.080,70.700,69.900,68.900,26388
2014-11-26,69.910,71.200,70.500,69.160,23072
2014-11-27,71.000,71.000,69.300,68.250,25158
2014-11-28,69.610,69.680,69.400,67.010,37277
2014-12-01,69.820,76.340,76.340,68.980,48174
2014-12-02,76.300,82.880,81.000,75.100,55321
2014-12-03,80.010,82.950,80.400,77.480,37842
